Date,Open,High,Low,Close,Adj Close,Volume
4/16/2013,2.532917,2.594167,2.515,2.5875,2.581034,48429600
4/17/2013,2.517917,2.519583,2.390417,2.43625,2.430161,78904800
4/18/2013,2.456667,2.456667,2.3025,2.330833,2.325008,63417600
4/19/2013,2.349583,2.444167,2.33625,2.4275,2.421433,45753600
4/22/2013,2.454167,2.529167,2.427917,2.502083,2.49583,40272000
4/23/2013,2.547917,2.60125,2.5075,2.575833,2.569396,68241600
4/24/2013,2.555833,2.599167,2.53875,2.569583,2.563162,56044800
4/25/2013,2.594583,2.641667,2.59,2.61125,2.604724,48127200
4/26/2013,2.595,2.610833,2.555417,2.589167,2.582697,22970400
4/29/2013,2.61125,2.68875,2.61125,2.657917,2.651275,34274400
4/30/2013,2.67,2.71875,2.639583,2.71625,2.709462,30974400
5/1/2013,2.71625,2.731667,2.663333,2.681667,2.674966,32172000
5/2/2013,2.692083,2.7975,2.685833,2.77875,2.771806,24379200
5/3/2013,2.860833,2.90375,2.85625,2.875833,2.868646,33499200
5/6/2013,2.8925,2.925417,2.88625,2.912917,2.905637,24252000
5/7/2013,2.926667,2.932917,2.875833,2.905833,2.898571,26068800
5/8/2013,2.89875,2.955833,2.889167,2.95125,2.943874,21326400
5/9/2013,2.929583,2.995833,2.919583,2.940833,2.933484,27729600
5/10/2013,2.95375,2.99375,2.940417,2.990833,2.983359,31756800
5/13/2013,2.97625,3.0225,2.966667,3.0025,2.994996,33321600
5/14/2013,3.002083,3.074583,3.00125,3.046667,3.039053,33480000
5/15/2013,3.032917,3.074583,3.007917,3.069167,3.061496,32841600
5/16/2013,3.075417,3.119583,3.050833,3.057917,3.050275,38851200
5/17/2013,3.101667,3.1475,3.07375,3.144167,3.13631,37500000
5/20/2013,3.119583,3.160417,3.0925,3.13,3.122178,37840800
5/21/2013,3.127917,3.174167,3.092917,3.141667,3.133816,40228800
5/22/2013,3.151667,3.225833,3.009583,3.065,3.05734,79245600
5/23/2013,2.977083,3.065,2.958333,3.031667,3.024091,36434400
5/24/2013,2.975,3.032083,2.95,3.03,3.022428,16936800
5/28/2013,3.135833,3.170833,3.0625,3.0925,3.084772,40454400
5/29/2013,3.054167,3.079167,2.99375,3.045833,3.038221,39909600
5/30/2013,3.046667,3.135833,3.046667,3.095417,3.087682,21530400
5/31/2013,3.057083,3.12875,3.000833,3.007083,2.999568,30832800
6/3/2013,3.01375,3.02625,2.908333,3.024583,3.017025,55658400
6/4/2013,3.041667,3.079167,2.940833,2.979167,2.971722,34639200
6/5/2013,2.947917,2.981667,2.855,2.865,2.85784,47640000
6/6/2013,2.872917,2.9025,2.791667,2.9,2.892753,47736000
6/7/2013,2.942083,3.030417,2.916667,3.02125,3.0137,58272000
6/10/2013,3.040417,3.065833,3.00625,3.0225,3.014946,33832800
6/11/2013,2.932917,3.015417,2.904583,2.935,2.927665,55526400
6/12/2013,2.98875,2.989167,2.819583,2.833333,2.826252,55872000
6/13/2013,2.820833,2.957083,2.797917,2.935,2.927665,37924800
6/14/2013,2.939167,2.949167,2.868333,2.883333,2.876127,31084800
6/17/2013,2.95,3.014583,2.919583,2.963333,2.955927,39712800
6/18/2013,2.976667,3.054583,2.975417,3.033333,3.025753,25351200
6/19/2013,3.037917,3.04875,2.925833,2.937917,2.930575,43927200
6/20/2013,2.834583,2.864583,2.698333,2.72125,2.71445,60314400
6/21/2013,2.723333,2.747083,2.615417,2.682917,2.676213,59246400
6/24/2013,2.617917,2.664583,2.535833,2.6,2.593503,55284000
6/25/2013,2.676667,2.690833,2.61375,2.655417,2.648781,33105600
6/26/2013,2.726667,2.744167,2.699167,2.727917,2.7211,29966400
6/27/2013,2.770417,2.815,2.758333,2.758333,2.75144,28420800
6/28/2013,2.736667,2.824583,2.719167,2.765833,2.758921,39019200
7/1/2013,2.832917,2.89375,2.817917,2.825,2.81794,25972800
7/2/2013,2.823333,2.880833,2.785,2.82625,2.819187,31094400
7/3/2013,2.799167,2.902917,2.792083,2.864583,2.857424,13442400
7/5/2013,2.911667,2.93125,2.844167,2.927917,2.9206,28610400
7/8/2013,2.974167,2.9775,2.90625,2.9375,2.930159,22070400
7/9/2013,2.977917,3.01,2.93875,2.99125,2.983775,21079200
7/10/2013,2.980417,3.055833,2.980417,3.041667,3.034066,25216800
7/11/2013,3.13875,3.23125,3.134167,3.23125,3.223175,38256000
7/12/2013,3.232083,3.272083,3.205417,3.265,3.25684,20877600
7/15/2013,3.275417,3.294167,3.24875,3.290417,3.282194,22905600
7/16/2013,3.29625,3.304167,3.250833,3.2775,3.269309,21304800
7/17/2013,3.305417,3.322083,3.272917,3.300833,3.292584,19776000
7/18/2013,3.299167,3.323333,3.260417,3.276667,3.268478,25284000
7/19/2013,3.191667,3.192917,3.144583,3.177083,3.169143,27148800
7/22/2013,3.210833,3.222917,3.172083,3.2,3.192003,21463200
7/23/2013,3.21875,3.21875,3.12375,3.12875,3.120931,21607200
7/24/2013,3.221667,3.225417,3.139167,3.158333,3.15044,26436000
7/25/2013,3.205,3.230417,3.155,3.215417,3.207381,20277600
7/26/2013,3.180833,3.27125,3.166667,3.26875,3.260581,19413600
7/29/2013,3.252083,3.2925,3.225833,3.25375,3.245619,18086400
7/30/2013,3.289583,3.345,3.268333,3.302083,3.293831,30240000
7/31/2013,3.322917,3.377917,3.303333,3.322917,3.314613,27544800
8/1/2013,3.390417,3.4375,3.379583,3.424167,3.41561,19399200
8/2/2013,3.426667,3.4825,3.4025,3.48125,3.47255,24276000
8/5/2013,3.469167,3.495417,3.455833,3.48875,3.480031,19860000
8/6/2013,3.473333,3.483333,3.383333,3.426667,3.418103,23455200
8/7/2013,3.394583,3.424167,3.332083,3.407083,3.398569,30146400
8/8/2013,3.46375,3.479583,3.39,3.4525,3.443872,32649600
8/9/2013,3.442083,3.475417,3.385417,3.415417,3.406881,24633600
8/12/2013,3.374583,3.455833,3.374167,3.436667,3.428078,17205600
8/13/2013,3.450833,3.519167,3.377917,3.49375,3.485019,38620800
8/14/2013,3.491667,3.506667,3.441667,3.455,3.446366,23592000
8/15/2013,3.34125,3.342083,3.252917,3.281667,3.273466,33220800
8/16/2013,3.2825,3.325833,3.259167,3.27,3.261828,17544000
8/19/2013,3.281667,3.359167,3.256667,3.257083,3.248943,22528800
8/20/2013,3.279583,3.346667,3.269167,3.301667,3.293416,22188000
8/21/2013,3.272917,3.354583,3.232917,3.26875,3.260581,39921600
8/22/2013,3.307083,3.369167,3.304167,3.362083,3.353681,17815200
8/23/2013,3.43625,3.4425,3.3975,3.432917,3.424338,19128000
8/26/2013,3.4375,3.5125,3.414167,3.435833,3.427247,18729600
8/27/2013,3.314583,3.362917,3.202083,3.219583,3.211537,50032800
8/28/2013,3.2175,3.3025,3.21375,3.26125,3.2531,25509600
8/29/2013,3.26,3.378333,3.24625,3.32875,3.320431,32366400
8/30/2013,3.338333,3.340417,3.23125,3.266667,3.258503,30499200
9/3/2013,3.345833,3.390417,3.27875,3.320417,3.312119,21424800
9/4/2013,3.352083,3.442083,3.327083,3.42875,3.420181,20769600
9/5/2013,3.43375,3.472917,3.429583,3.44375,3.435144,12112800
9/6/2013,3.4775,3.51,3.340417,3.45625,3.447612,30530400
9/9/2013,3.497083,3.594583,3.497083,3.577917,3.568975,23570400
9/10/2013,3.640833,3.645,3.592083,3.632083,3.623006,37982400
9/11/2013,3.560417,3.615417,3.544167,3.61375,3.604719,26529600
9/12/2013,3.612083,3.635417,3.580417,3.5975,3.58851,16730400
9/13/2013,3.615,3.62125,3.55125,3.609167,3.600147,20215200
9/16/2013,3.697917,3.699167,3.555,3.57875,3.569807,33093600
9/17/2013,3.599167,3.663333,3.599167,3.650417,3.641294,16735200
9/18/2013,3.665833,3.802917,3.644583,3.784583,3.775125,31876800
9/19/2013,3.814583,3.835417,3.789583,3.807917,3.798401,17851200
9/20/2013,3.837083,3.846667,3.762083,3.76625,3.756838,27038400
9/23/2013,3.819167,3.828333,3.691667,3.745,3.735641,33722400
9/24/2013,3.770833,3.805417,3.708333,3.745833,3.736472,20500800
9/25/2013,3.75125,3.76875,3.684583,3.710417,3.701144,27165600
9/26/2013,3.754167,3.81875,3.7475,3.795417,3.785932,22255200
9/27/2013,3.7325,3.798333,3.71125,3.7775,3.76806,18300000
9/30/2013,3.661667,3.779167,3.624583,3.75375,3.744369,30823200
10/1/2013,3.752083,3.87125,3.748333,3.86625,3.856588,21972000
10/2/2013,3.78375,3.876667,3.77625,3.859167,3.849523,21578400
10/3/2013,3.845417,3.869167,3.66375,3.725,3.715691,40394400
10/4/2013,3.722917,3.83625,3.716667,3.820833,3.811285,23028000
10/7/2013,3.72375,3.814167,3.717083,3.72625,3.716938,24835200
10/8/2013,3.725,3.734167,3.507083,3.515417,3.506632,58694400
10/9/2013,3.534583,3.539583,3.39125,3.476667,3.467978,54612000
10/10/2013,3.587917,3.720417,3.585833,3.6975,3.68826,36180000
10/11/2013,3.669583,3.791667,3.667917,3.780833,3.771384,32536800
10/14/2013,3.71375,3.8625,3.704167,3.859167,3.849523,35239200
10/15/2013,3.851667,3.910417,3.804167,3.817917,3.808376,40519200
10/16/2013,3.869167,3.954167,3.862917,3.948333,3.938466,32325600
10/17/2013,3.892083,4.019583,3.885417,4.012083,4.002056,41592000
10/18/2013,4.12375,4.215,4.09125,4.210417,4.199894,33777600
10/21/2013,4.234583,4.269583,4.198333,4.234583,4.224,24842400
10/22/2013,4.28125,4.325833,4.177083,4.249167,4.238548,39415200
10/23/2013,4.194167,4.217917,4.118333,4.180833,4.170384,40296000
10/24/2013,4.18375,4.26,4.1675,4.232917,4.222339,27136800
10/25/2013,4.354167,4.38125,4.26375,4.3175,4.306711,35116800
10/28/2013,4.32375,4.345417,4.269583,4.32625,4.315438,20812800
10/29/2013,4.367917,4.380833,4.291667,4.347083,4.336219,21026400
10/30/2013,4.394167,4.413333,4.275417,4.333333,4.322504,49665600
10/31/2013,4.304167,4.385,4.258333,4.305417,4.294658,35445600
11/1/2013,4.342917,4.3625,4.245,4.303333,4.292579,40783200
11/4/2013,4.35,4.35,4.280833,4.324167,4.313361,22910400
11/5/2013,4.275417,4.370833,4.239583,4.3425,4.331648,33031200
11/6/2013,4.392917,4.398333,4.295833,4.335,4.324167,40977600
11/7/2013,4.3375,4.35625,4.082083,4.094583,4.08435,58233600
11/8/2013,4.1375,4.260417,4.102917,4.25625,4.245613,29520000
11/11/2013,4.229583,4.2725,4.195,4.235833,4.225248,15873600
11/12/2013,4.19875,4.275417,4.191667,4.256667,4.246029,27194400
11/13/2013,4.175833,4.410417,4.172917,4.409167,4.398148,31617600
11/14/2013,4.37375,4.460833,4.349583,4.443333,4.432228,29704800
11/15/2013,4.458333,4.478333,4.423333,4.474167,4.462986,22300800
11/18/2013,4.471667,4.50125,4.322083,4.350417,4.339545,35961600
11/19/2013,4.33875,4.4,4.2875,4.3075,4.296735,25548000
11/20/2013,4.345,4.39125,4.239583,4.2775,4.26681,31466400
11/21/2013,4.327917,4.417917,4.32,4.408333,4.397316,21648000
11/22/2013,4.431667,4.482083,4.419583,4.477917,4.466726,21753600
11/25/2013,4.5225,4.540833,4.476667,4.5075,4.496236,23145600
11/26/2013,4.515833,4.61375,4.483333,4.582083,4.570632,26678400
11/27/2013,4.60875,4.679583,4.597083,4.67375,4.66207,34473600
11/29/2013,4.73,4.778333,4.718333,4.750417,4.738546,22905600
12/2/2013,4.7775,4.797917,4.698333,4.720833,4.709034,41484000
12/3/2013,4.707917,4.744167,4.6525,4.707083,4.69532,33636000
12/4/2013,4.647917,4.765833,4.602083,4.719167,4.707374,33499200
12/5/2013,4.734583,4.74625,4.665,4.704583,4.692826,31620000
12/6/2013,4.817917,4.832917,4.735,4.801667,4.789667,35647200
12/9/2013,4.858333,4.891667,4.83625,4.859167,4.847023,28152000
12/10/2013,4.834583,4.877917,4.823333,4.850417,4.838295,23251200
12/11/2013,4.8475,4.870417,4.644167,4.669167,4.657498,37116000
12/12/2013,4.670833,4.703333,4.616667,4.63125,4.619677,26836800
12/13/2013,4.6925,4.699583,4.585,4.609167,4.597648,20301600
12/16/2013,4.675833,4.765,4.667917,4.688333,4.676617,18741600
12/17/2013,4.688333,4.718333,4.63125,4.65875,4.647108,18240000
12/18/2013,4.670833,4.83125,4.46875,4.819583,4.807539,40399200
12/19/2013,4.792917,4.79625,4.715,4.77625,4.764314,29294400
12/20/2013,4.8,4.954167,4.795833,4.92,4.907705,28437600
12/23/2013,5.042083,5.079167,5.000833,5.079167,5.066473,28125600
12/24/2013,5.079583,5.094583,5.055,5.08625,5.073539,9501600
12/26/2013,5.110417,5.1475,5.08375,5.135833,5.122998,13953600
12/27/2013,5.153333,5.1625,5.078333,5.098333,5.085591,18484800
12/30/2013,5.071667,5.09375,5.03125,5.071667,5.058992,13269600
12/31/2013,5.10125,5.17125,5.095833,5.17125,5.158327,16044000
1/2/2014,5.100417,5.104167,5.005833,5.050417,5.037795,24744000
1/3/2014,5.049583,5.06375,4.9375,4.940417,4.92807,24386400
1/6/2014,4.944583,4.96,4.830833,4.887917,4.875701,31480800
1/7/2014,4.95125,5.041667,4.92625,5.014583,5.002051,23078400
1/8/2014,5.022083,5.094583,4.99,5.052083,5.039458,23316000
1/9/2014,5.105417,5.110833,4.950833,5,4.987504,26390400
1/10/2014,5.040833,5.067083,4.928333,5.05,5.03738,29985600
1/13/2014,5.029583,5.081667,4.76875,4.825417,4.813359,43276800
1/14/2014,4.87625,5.111667,4.875,5.101667,5.088918,34519200
1/15/2014,5.162083,5.256667,5.15,5.220833,5.207786,30132000
1/16/2014,5.21375,5.25125,5.187917,5.231667,5.218593,17628000
1/17/2014,5.182083,5.225,5.102083,5.13875,5.125908,21115200
1/21/2014,5.236667,5.2625,5.125833,5.25375,5.240621,22005600
1/22/2014,5.294583,5.333333,5.25,5.3025,5.289249,19608000
1/23/2014,5.2475,5.25,5.133333,5.23875,5.225657,32263200
1/24/2014,5.160833,5.188333,4.9275,4.928333,4.916017,35412000
1/27/2014,4.934167,4.9575,4.683333,4.785,4.773042,44432400
1/28/2014,4.710833,4.795833,4.691667,4.783333,4.771379,27374400
1/29/2014,4.656667,4.760833,4.598333,4.6325,4.620923,34124400
1/30/2014,4.799167,4.930833,4.7825,4.876667,4.86448,29109600
1/31/2014,4.718333,4.9125,4.705,4.8425,4.830399,21133200
2/3/2014,4.815833,4.885,4.4725,4.521667,4.510367,45981600
2/4/2014,4.5775,4.660833,4.5375,4.61,4.59848,22668000
2/5/2014,4.5625,4.620833,4.416667,4.5675,4.556085,27128400
2/6/2014,4.614167,4.7625,4.606667,4.7425,4.730648,18494400
2/7/2014,4.825833,5.009167,4.785,4.994167,4.981686,27864000
2/10/2014,4.996667,5.0925,4.985833,5.085833,5.073123,20821200
2/11/2014,5.115,5.289167,5.1025,5.26,5.246855,29376000
2/12/2014,5.291667,5.325,5.243333,5.285,5.271792,27112800
2/13/2014,5.171667,5.420833,5.17,5.420833,5.407286,26626800
2/14/2014,5.413333,5.476667,5.355833,5.436667,5.42308,23719200
2/18/2014,5.464167,5.550833,5.426667,5.521667,5.507868,17323200
2/19/2014,5.489167,5.525833,5.371667,5.400833,5.387336,34132800
2/20/2014,5.413333,5.511667,5.348333,5.479167,5.465474,25660800
2/21/2014,5.530833,5.555833,5.44,5.450833,5.437211,20994000
2/24/2014,5.484167,5.62,5.466667,5.546667,5.532805,24855600
2/25/2014,5.569167,5.601667,5.474167,5.526667,5.512856,23246400
2/26/2014,5.575,5.620833,5.446667,5.508333,5.494568,20732400
2/27/2014,5.514167,5.634167,5.488333,5.616667,5.60263,21991200
2/28/2014,5.6175,5.715,5.4525,5.588333,5.574367,34179600
3/3/2014,5.436667,5.516667,5.3275,5.465833,5.452174,39639600
3/4/2014,5.650833,5.713333,5.638333,5.685833,5.671624,27248400
3/5/2014,5.7125,5.759167,5.675,5.7325,5.718174,19266000
3/6/2014,5.766667,5.781667,5.6525,5.710833,5.696561,23200800
3/7/2014,5.7725,5.784167,5.545,5.629167,5.615099,33129600
3/10/2014,5.62,5.6525,5.535,5.640833,5.626737,18895200
3/11/2014,5.685833,5.726667,5.521667,5.570833,5.556911,29943600
3/12/2014,5.4975,5.641667,5.433333,5.633333,5.619255,27403200
3/13/2014,5.695833,5.7025,5.318333,5.394167,5.380687,47103600
3/14/2014,5.335833,5.410833,5.276667,5.283333,5.27013,26829600
3/17/2014,5.381667,5.503333,5.375833,5.424167,5.410612,29235600
3/18/2014,5.440833,5.635833,5.4375,5.619167,5.605124,28251600
3/19/2014,5.624167,5.64,5.416667,5.526667,5.512856,34111200
3/20/2014,5.475,5.620833,5.44,5.57,5.55608,21909600
3/21/2014,5.661667,5.675,5.340833,5.365833,5.352424,49576800
3/24/2014,5.4325,5.4425,5.084167,5.230833,5.217761,66536400
3/25/2014,5.315,5.410833,5.150833,5.279167,5.265975,43129200
3/26/2014,5.360833,5.3925,5.074167,5.078333,5.065642,50332800
3/27/2014,5.058333,5.123333,4.906667,4.988333,4.975867,50498400
3/28/2014,5.0375,5.183333,4.979167,5.020833,5.008286,41610000
3/31/2014,5.135,5.225833,5.118333,5.120833,5.108036,40610400
4/1/2014,5.203333,5.405,5.1975,5.398333,5.384843,44510400
4/2/2014,5.4675,5.480833,5.365,5.440833,5.427237,40806000
4/3/2014,5.4575,5.48,5.216667,5.3125,5.299223,39904800
4/4/2014,5.406667,5.43,4.843333,4.890833,4.878611,92752800
4/7/2014,4.793333,4.924167,4.644167,4.744167,4.73231,78165600
4/8/2014,4.761667,4.893333,4.709167,4.876667,4.86448,60810000
4/9/2014,4.928333,5.133333,4.890833,5.126667,5.113855,55490400
4/10/2014,5.136667,5.1375,4.61,4.653333,4.641704,80569200
4/11/2014,4.525833,4.7025,4.458333,4.490833,4.479609,52969200
4/14/2014,4.601667,4.6625,4.465833,4.591667,4.580192,70318800
4/15/2014,4.636667,4.714167,4.348333,4.6375,4.62591,140512800
4/16/2014,4.756667,4.82,4.643333,4.8175,4.805461,62853600
4/17/2014,4.77,4.894167,4.729167,4.82,4.807955,44156400
4/21/2014,4.858333,4.93,4.789167,4.929167,4.916849,36062400
4/22/2014,4.975833,5.083333,4.956667,5.05,5.03738,37580400
4/23/2014,5.046667,5.050833,4.905833,4.9125,4.900223,32841600
4/24/2014,5.159167,5.16,4.895,5.0575,5.044861,62694000
4/25/2014,4.964167,4.981667,4.778333,4.813333,4.801304,61186800
4/28/2014,4.8775,4.964167,4.6325,4.865,4.852842,120520800
4/29/2014,4.903333,5.000833,4.8325,4.9725,4.960073,60908400
4/30/2014,4.910833,5.028333,4.866667,5.016667,5.00413,46018800
5/1/2014,5.039167,5.143333,5,5.061667,5.049017,35937600
5/2/2014,5.105833,5.1375,4.995833,5.036667,5.02408,37976400
5/5/2014,4.941667,5.111667,4.905,5.108333,5.095567,28947600
5/6/2014,5.085833,5.093333,4.905833,4.910833,4.898561,40411200
5/7/2014,4.948333,4.955833,4.695,4.866667,4.854504,65476800
5/8/2014,4.818333,5.028333,4.783333,4.85,4.837879,54804000
5/9/2014,4.845,4.916667,4.749167,4.906667,4.894405,39118800
5/12/2014,4.995833,5.1525,4.981667,5.145833,5.132974,31921200
5/13/2014,5.164167,5.2175,5.128333,5.156667,5.14378,29432400
5/14/2014,5.114167,5.171667,5.043333,5.08,5.067305,24660000
5/15/2014,5.074167,5.101667,4.863333,4.9625,4.950099,50370000
5/16/2014,4.973333,5.065,4.876667,5.055,5.042367,35727600
5/19/2014,5.01,5.184167,4.985833,5.163333,5.15043,30132000
5/20/2014,5.156667,5.21,5.041667,5.106667,5.093905,40582800
5/21/2014,5.13,5.2575,5.123333,5.250833,5.237711,30904800
5/22/2014,5.265,5.363333,5.244167,5.315833,5.302548,31620000
5/23/2014,5.338333,5.4375,5.3025,5.435,5.421418,23784000
5/27/2014,5.510833,5.640833,5.494167,5.639167,5.625074,29596800
5/28/2014,5.634167,5.658333,5.573333,5.585833,5.571874,29608800
5/29/2014,5.648333,5.699167,5.613333,5.699167,5.684924,21825600
5/30/2014,5.699167,5.723333,5.606667,5.694167,5.679937,28336800
6/2/2014,5.716667,5.72,5.57,5.68,5.665805,25317600
6/3/2014,5.621667,5.698333,5.601667,5.671667,5.657494,23775600
6/4/2014,5.626667,5.76,5.600833,5.731667,5.717343,26338800
6/5/2014,5.75,5.910833,5.690833,5.880833,5.866137,44026800
6/6/2014,5.95,5.981667,5.909167,5.975833,5.960899,19804800
6/9/2014,5.988333,6.01,5.9175,5.965,5.950094,31042800
6/10/2014,5.9475,6.004167,5.929167,5.999167,5.984175,18199200
6/11/2014,5.931667,6.0175,5.919167,5.99,5.97503,24244800
6/12/2014,5.954167,5.973333,5.766667,5.833333,5.818756,30243600
6/13/2014,5.908333,5.924167,5.805833,5.873333,5.858655,18004800
6/16/2014,5.855,5.945833,5.811667,5.895,5.880268,22489200
6/17/2014,5.885833,5.9525,5.853333,5.903333,5.888581,23910000
6/18/2014,5.9275,6.028333,5.818333,6.010833,5.995811,28700400
6/19/2014,6.0325,6.043333,5.9125,5.9875,5.972538,26487600
6/20/2014,6.000833,6.031667,5.966667,6.009167,5.99415,14148000
6/23/2014,6.0075,6.021667,5.965,6.015833,6.000799,17352000
6/24/2014,6.015833,6.165833,5.9475,5.999167,5.984175,40062000
6/25/2014,5.955,6.140833,5.954167,6.108333,6.094084,21130800
6/26/2014,6.125,6.125,5.979167,6.125,6.110712,21895200
6/27/2014,6.100833,6.203333,6.0975,6.185833,6.171402,18464400
6/30/2014,6.196667,6.28,6.181667,6.231667,6.21713,13612800
7/1/2014,6.294167,6.4875,6.29,6.440833,6.425808,16514400
7/2/2014,6.449167,6.499167,6.431667,6.465833,6.450749,20450400
7/3/2014,6.530833,6.59,6.48,6.59,6.574627,16159200
7/7/2014,6.565833,6.593333,6.495833,6.526667,6.511442,21987600
7/8/2014,6.495833,6.5075,6.215833,6.299167,6.284472,37938000
7/9/2014,6.345833,6.454167,6.291667,6.441667,6.42664,34240800
7/10/2014,6.193333,6.451667,6.165833,6.380833,6.365948,30811200
7/11/2014,6.418333,6.495,6.364167,6.491667,6.476523,30422400
7/14/2014,6.579167,6.655833,6.549167,6.615833,6.600399,26764800
7/15/2014,6.643333,6.671667,6.4025,6.546667,6.531395,37134000
7/16/2014,6.686667,6.705833,6.600833,6.620833,6.605388,26652000
7/17/2014,6.565,6.6375,6.294167,6.356667,6.341838,40231200
7/18/2014,6.465,6.6675,6.433333,6.6575,6.641969,29244000
7/21/2014,6.610833,6.665,6.5425,6.633333,6.617859,23725200
7/22/2014,6.73,6.79,6.705,6.765,6.749218,26864400
7/23/2014,6.826667,6.9125,6.795,6.891667,6.87559,25615200
7/24/2014,6.925833,6.949167,6.8375,6.8675,6.85148,21865200
7/25/2014,6.768333,6.813333,6.679167,6.783333,6.767509,23214000
7/28/2014,6.801667,6.841667,6.635,6.791667,6.775824,22990800
7/29/2014,6.834167,6.879167,6.739167,6.7575,6.741737,19813200
7/30/2014,6.866667,6.905833,6.756667,6.838333,6.822381,26902800
7/31/2014,6.666667,6.698333,6.39,6.421667,6.406687,34729200
8/1/2014,6.381667,6.485,6.220833,6.3475,6.332693,43081200
8/4/2014,6.39,6.5525,6.318333,6.4775,6.462389,36045600
8/5/2014,6.404167,6.454167,6.24,6.325833,6.311076,41884800
8/6/2014,6.208333,6.428333,6.1925,6.315,6.300269,29824800
8/7/2014,6.396667,6.436667,6.186667,6.254167,6.239578,38401200
8/8/2014,6.286667,6.408333,6.201667,6.3875,6.372599,31116000
8/11/2014,6.458333,6.560833,6.449167,6.503333,6.488163,18588000
8/12/2014,6.480833,6.543333,6.393333,6.488333,6.473198,22732800
8/13/2014,6.575833,6.704167,6.561667,6.699167,6.683539,20319600
8/14/2014,6.721667,6.805,6.699167,6.8025,6.786631,25772400
8/15/2014,6.91,6.948333,6.705833,6.895,6.878916,38989200
8/18/2014,7.001667,7.079167,6.979167,7.061667,7.045194,19837200
8/19/2014,7.110833,7.19,7.098333,7.183333,7.166576,19657200
8/20/2014,7.159167,7.220833,7.1425,7.183333,7.166576,17662800
8/21/2014,7.194167,7.229167,7.155833,7.224167,7.207314,16975200
8/22/2014,7.226667,7.308333,7.1825,7.2525,7.235582,19203600
8/25/2014,7.36,7.3925,7.28,7.333333,7.316226,16994400
8/26/2014,7.363333,7.3775,7.304167,7.358333,7.341168,10429200
8/27/2014,7.363333,7.3825,7.31,7.359167,7.342,9178800
8/28/2014,7.285833,7.356667,7.256667,7.329167,7.31207,16209600
8/29/2014,7.384167,7.415,7.301667,7.415,7.397703,13068000
9/2/2014,7.471667,7.4825,7.386667,7.476667,7.459226,16075200
9/3/2014,7.530833,7.535833,7.305,7.348333,7.331191,20659200
9/4/2014,7.3975,7.508333,7.269167,7.325,7.307912,20521200
9/5/2014,7.36,7.445,7.244167,7.438333,7.420981,20806800
9/8/2014,7.436667,7.531667,7.3725,7.475833,7.458393,17718000
9/9/2014,7.475,7.560833,7.2475,7.294167,7.277151,32348400
9/10/2014,7.32,7.476667,7.256667,7.463333,7.445923,18104400
9/11/2014,7.371667,7.461667,7.286667,7.4575,7.440103,29829600
9/12/2014,7.433333,7.4375,7.2675,7.34,7.322877,28435200
9/15/2014,7.36,7.364167,7.0575,7.119167,7.10256,32121600
9/16/2014,7.044167,7.348333,7.020833,7.311667,7.294611,31723200
9/17/2014,7.304167,7.441667,7.215,7.3475,7.33036,28388400
9/18/2014,7.41,7.508333,7.386667,7.505833,7.488324,19878000
9/19/2014,7.6075,7.6075,7.403333,7.489167,7.471697,27554400
9/22/2014,7.438333,7.438333,7.188333,7.285833,7.268836,27044400
9/23/2014,7.195,7.321667,7.176667,7.2225,7.205651,25200000
9/24/2014,7.239167,7.4625,7.1725,7.456667,7.439272,29145600
9/25/2014,7.379167,7.409167,6.976667,6.983333,6.967043,53199600
9/26/2014,7.055,7.241667,7.019167,7.206667,7.189855,37063200
9/29/2014,6.99,7.235833,6.978333,7.1825,7.165745,28634400
9/30/2014,7.241667,7.32,7.108333,7.209167,7.192349,38523600
10/1/2014,7.1525,7.166667,6.796667,6.864167,6.848155,53370000
10/2/2014,6.856667,6.924167,6.6,6.860833,6.844829,54493200
10/3/2014,6.98,7.148333,6.91,7.0675,7.051014,38419200
10/6/2014,7.121667,7.18,6.954167,7.019167,7.002793,36826800
10/7/2014,6.9175,6.9775,6.716667,6.7225,6.706819,40912800
10/8/2014,6.735833,7.1725,6.61,7.110833,7.094245,53282400
10/9/2014,7.083333,7.133333,6.728333,6.756667,6.740906,55755600
10/10/2014,6.638333,6.7575,6.250833,6.250833,6.236251,74107200
10/13/2014,6.225,6.365,5.946667,5.958333,5.944434,68325600
10/14/2014,6.080833,6.190833,5.911667,5.969167,5.955243,92702400
10/15/2014,5.691667,5.920833,5.4375,5.841667,5.82804,121274400
10/16/2014,5.476667,5.885833,5.470833,5.750833,5.737418,83990400
10/17/2014,5.965833,6.1275,5.864167,5.975833,5.961893,66087600
10/20/2014,5.954167,6.244167,5.926667,6.233333,6.218792,38616000
10/21/2014,6.4575,6.720833,6.416667,6.720833,6.705155,52924800
10/22/2014,6.784167,6.809167,6.603333,6.616667,6.601232,46980000
10/23/2014,6.816667,7.024167,6.780833,6.919167,6.903026,42471600
10/24/2014,6.948333,7.095,6.875,7.078333,7.061821,42640800
10/27/2014,7.040833,7.135,6.953333,7.105,7.088426,34561200
10/28/2014,7.191667,7.4225,7.18,7.4225,7.405185,39921600
10/29/2014,7.345833,7.4025,7.179167,7.333333,7.316226,44851200
10/30/2014,7.235833,7.430833,7.1875,7.379167,7.361954,40496400
10/31/2014,7.750833,7.761667,7.610833,7.683333,7.66541,44092800
11/3/2014,7.7225,7.815833,7.693333,7.7625,7.744392,35240400
